Id,TotalLoan,Gender,Education,MaritalStatus,AgeGroup,HstPaySep15,HstPayAug15,HstPayJul15,HstPayJun15,HstPayMay15,HstPayApr15,BillSep15,BillJun15,BillApr15,PaySep15,PayAug15,PayJul15,PayJun15,PayMay15,PayApr15,DefaultPayment
16284,230000,2,2,1,3,0,0,0,0,0,0,167299,133479,125519,8448,5785,5400,4397,4548,4670,0
16285,80000,2,2,2,3,2,2,3,2,0,0,74860,78715,0,11074,3,5,1075,0,0,0
16286,260000,2,1,1,3,-1,-1,2,-1,-1,0,199,199,922,599,2,200,1118,5,459,0
16287,150000,2,2,1,3,2,2,2,2,0,0,140711,142163,135309,12416,6130,27,4610,5000,5000,0
16288,50000,2,2,1,3,0,0,-2,-2,-2,-2,23280,0,0,0,0,0,0,0,0,0
16289,30000,2,3,1,3,0,0,0,0,0,0,27785,25098,25325,1800,1500,1450,1500,1500,1500,1
16290,100000,2,3,1,4,1,2,2,2,0,0,102250,98311,101281,0,8900,0,3500,7570,0,1
16291,190000,2,2,1,4,1,2,0,0,0,0,189697,156969,158451,0,9021,6000,5489,5670,6000,1
16292,130000,2,2,1,3,0,0,0,0,-1,-1,9383,3488,3077,1317,1268,1010,4003,3086,2406,0
16293,30000,2,2,1,3,0,0,0,-2,-2,-2,24380,0,0,1600,0,0,0,0,292,1
16294,30000,2,2,2,3,0,0,0,0,0,0,29632,29219,28422,1492,1661,1238,1031,1083,0,0
16295,110000,2,1,1,4,0,0,2,2,2,2,87418,98566,97833,7900,0,8600,3800,0,3700,1
16296,120000,2,3,1,4,0,0,0,0,2,2,116983,78692,76140,5750,4000,6300,3000,0,3700,0
16297,30000,2,3,1,4,0,0,2,0,0,0,30518,23610,18873,5002,7,1511,5005,5183,5108,0
16298,30000,2,3,1,3,2,0,0,0,0,0,7109,10282,10394,1132,1321,1451,349,362,343,1
16299,30000,2,2,2,4,0,0,0,-1,-1,-2,26504,1812,0,2000,2000,2000,0,0,0,0
16300,10000,2,3,2,5,1,2,3,2,0,0,6925,9327,9200,3647,0,0,332,333,564,1
16301,400000,2,2,1,2,0,0,0,0,0,0,183339,89317,65890,10016,7473,6151,2000,7015,45,0
16302,20000,2,3,3,2,0,0,0,-2,-2,-1,19446,0,1000,2000,0,0,0,1000,0,0
16303,20000,2,2,1,3,2,0,0,0,0,0,18720,20002,19320,1610,1374,1215,596,609,717,1
16304,500000,2,1,2,3,0,-1,-1,-1,0,-1,30267,18934,16438,14773,18129,18941,16687,16438,415,0
16305,30000,2,2,1,3,4,3,2,0,0,2,31087,24966,20859,0,0,2000,2000,0,1200,1
16306,50000,2,2,1,3,1,2,0,0,-2,-2,7642,0,0,0,1000,0,0,0,0,1
16307,30000,2,2,2,3,0,0,0,0,0,0,30336,29775,26956,3005,2000,3000,3000,2000,2000,0
16308,30000,2,2,2,3,2,0,0,0,0,-1,17011,7138,5884,2000,3000,1000,500,5884,0,1
16309,110000,2,2,2,3,0,0,0,0,-1,-1,36075,42380,96736,4000,2760,3000,380,96736,3600,0
16310,100000,2,2,1,3,3,2,2,2,2,2,39192,43381,44626,1700,0,5000,1400,1700,300,0
16311,200000,2,2,1,3,0,0,0,0,0,0,175000,115046,35410,12000,9427,5934,13000,11000,1320,0
16312,110000,2,3,1,4,0,0,0,0,0,0,41629,84725,46196,1688,3728,1726,1608,2169,1698,0
16313,140000,2,2,2,3,0,0,0,0,0,0,139001,130305,74462,4826,8000,3100,3000,5417,0,0
16314,70000,2,2,3,5,0,0,0,0,0,0,70820,68855,67818,2500,2507,2428,2594,2602,2500,0
16315,130000,2,3,2,3,0,0,0,0,0,0,31280,34310,44458,1813,1559,1541,1290,10000,1958,0
16316,30000,2,2,1,5,-1,-1,2,2,-2,-2,390,0,0,780,0,0,0,0,0,0
16317,160000,2,3,1,3,0,0,0,0,2,2,92816,79438,39831,5000,10000,5018,127,10015,69,0
16318,50000,2,4,2,3,0,0,0,0,0,0,46277,17527,17738,2058,1265,5000,700,700,800,0
16319,80000,2,2,1,3,1,-1,-1,-1,-1,-2,4749,3277,1150,6120,2861,3279,3319,1150,1150,0
16320,50000,2,3,1,4,0,0,2,0,0,0,46989,47264,31100,5177,22,2154,1200,3450,0,0
16321,50000,2,3,1,4,0,0,0,0,0,0,31297,29724,29269,1476,1517,1451,1043,1048,1429,0
16322,180000,2,2,2,4,-1,-1,-1,-1,2,-1,3481,4383,4479,761,9962,3485,2,4479,5392,0
16323,130000,2,2,1,4,1,-2,-1,-1,-1,-2,0,305,0,0,441,305,0,0,0,1
16324,420000,2,1,1,5,1,-1,-1,0,0,0,0,50081,42691,14165,55732,1563,1594,1454,1535,0
16325,140000,2,2,1,4,0,0,-2,-2,-2,-2,110575,0,0,0,0,0,0,0,0,1
16326,20000,2,2,1,4,0,0,0,3,2,2,12029,15420,11307,1224,3203,0,1000,0,2000,0
16327,200000,2,2,3,4,0,0,0,-1,0,-1,118728,35902,1446,4895,3927,35955,0,5826,4706,1
16328,180000,2,1,1,5,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
16329,120000,2,3,1,3,0,0,0,2,0,0,19821,22890,23521,1651,3377,0,976,855,1011,0
16330,210000,2,2,1,4,0,0,0,0,0,0,190693,154440,116249,7000,7000,10005,6193,4231,5000,0
16331,30000,2,2,1,5,1,2,2,2,2,2,23155,26065,26831,0,5000,0,2084,0,2305,1
16332,80000,2,2,2,4,0,0,0,0,0,0,72987,68487,41345,2561,2745,2100,1684,4000,3000,0
16333,110000,2,2,1,3,0,0,0,0,0,2,85958,82532,79835,2968,4088,3677,5400,0,3618,0
16334,60000,2,2,1,3,0,0,0,0,0,0,60299,41241,29297,2000,3042,1433,1012,1029,1074,1
16335,60000,2,2,1,3,0,0,0,0,0,-1,59945,22095,12217,1805,5816,1000,5000,12217,8000,0
16336,140000,2,1,2,3,1,-2,-2,-2,-2,-2,-18,-18,-18,0,0,0,0,0,0,0
16337,60000,2,2,1,3,0,0,0,0,0,0,57267,29164,27574,3023,2245,2005,2000,1088,3000,0
16338,500000,2,1,2,4,-1,-1,-2,-1,0,0,51,10362,23717,0,0,10370,15000,10000,4311,1
16339,420000,2,2,1,4,0,0,0,0,0,0,373978,361024,344221,33808,14996,13209,12890,11081,16298,1
16340,30000,2,2,1,4,2,2,2,2,2,2,15780,17272,17711,0,3141,0,1434,0,1581,1
16341,170000,2,3,1,3,0,0,0,-1,0,0,4202,1264,632,1336,2000,1264,0,0,0,0
16342,200000,2,1,1,5,-1,-1,-1,-1,-1,-1,1248,1712,1060,0,94,1712,9549,1060,0,0
16343,160000,2,1,1,5,0,0,0,0,0,0,108799,115923,110006,3972,5800,4431,3854,4121,4603,0
16344,200000,2,1,1,3,1,2,0,0,0,0,205002,304997,189527,41,8597,8583,6880,7235,6839,1
16345,20000,2,2,1,4,0,0,0,0,0,2,19295,19059,19913,1295,1309,1602,1300,600,400,0
16346,190000,2,4,2,4,0,0,0,0,0,0,109023,77653,70849,4000,3507,3003,3003,3510,3500,0
16347,70000,2,1,1,5,1,2,-1,2,-1,-1,6369,780,0,0,3450,0,2079,0,0,1
16348,220000,2,2,2,3,2,2,2,2,0,0,153664,154506,129357,7000,6300,0,5000,5000,5000,0
16349,500000,2,1,2,3,-2,-2,-2,-2,-2,-2,11765,-83,3821,6648,11986,0,49947,3840,11939,0
16350,210000,2,1,2,3,-1,-1,-1,-1,0,-1,349,23906,3073,10152,19631,23906,0,3073,7418,1
16351,50000,2,2,1,2,2,0,0,2,0,0,43979,46993,50903,1724,3855,0,1694,3713,2000,0
16352,160000,2,4,1,3,0,0,0,0,0,0,141282,155527,156241,5500,10000,6000,6100,6100,6000,0
16353,20000,2,1,2,4,0,0,0,0,0,0,16690,19308,0,1588,1770,1200,390,0,44334,1
16354,70000,2,2,1,3,0,0,0,0,2,2,68886,35377,29177,2850,1919,5154,1184,0,1213,1
16355,220000,2,1,1,4,0,0,0,0,0,0,63386,61855,66942,8000,3000,3000,5000,3000,3000,0
16356,200000,2,2,1,5,0,0,-2,-1,-1,-2,1002,902,0,0,490,902,0,0,0,0
16357,130000,2,3,1,4,0,0,0,0,0,0,129329,54656,8754,4505,3577,1231,2534,5012,2531,0
16358,30000,2,2,2,3,1,2,2,0,0,0,16935,18594,19045,1500,0,1606,818,690,695,0
16359,260000,2,1,1,5,1,-2,-1,-1,-1,-1,4856,0,4950,1853,108,0,134,4950,500,0
16360,230000,2,3,1,2,1,2,0,-1,0,-1,167419,1469,388,76,3742,1546,0,388,910,0
16361,240000,2,1,2,3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
16362,260000,2,1,1,2,-2,-2,-2,-2,-2,-2,2378,2464,12354,4884,329,2465,2673,12354,9583,0
16363,360000,2,2,1,3,1,-1,2,2,-2,-2,-10,-9,-9,2645,2,0,0,0,0,0
16364,260000,2,1,1,3,-1,-1,-1,-1,-1,-1,416,3541,416,416,416,3541,416,416,1644,0
16365,230000,2,2,1,3,-1,-1,-1,-1,0,-1,3128,1390,849,10998,1509,1390,0,849,3720,0
16366,300000,2,1,2,3,-1,-1,-1,-1,-1,-1,103,889,739,344,891,889,889,739,1807,0
16367,140000,2,1,1,5,-1,-1,-1,-1,0,0,2300,1011,1037,483,487,1011,0,1000,974,0
16368,380000,2,3,1,3,0,0,0,0,0,0,379080,362191,309689,13501,14152,12270,11031,10207,10910,1
16369,190000,2,1,2,2,0,0,0,0,0,0,150183,137765,125841,7000,7000,8500,5000,6000,5000,0
16370,500000,2,1,2,2,0,0,0,0,0,0,67475,45766,55011,6000,2332,1219,5000,54000,110000,0
16371,200000,2,1,1,4,-1,-1,-1,-2,-1,-1,14510,0,4408,7922,0,0,506,4408,0,0
16372,310000,2,2,1,3,0,0,0,0,0,0,30691,29598,28985,7595,5616,9598,5589,5985,9382,0
16373,30000,2,3,1,5,0,0,0,0,0,0,24885,27907,29058,1215,1230,1236,798,822,1079,0
16374,280000,2,2,1,5,0,0,0,0,0,0,66749,63990,64486,3001,2382,67867,2420,2338,2326,0
16375,80000,2,1,1,4,2,2,2,2,2,2,18378,20638,20529,1600,1700,800,1000,0,2000,1
16376,150000,2,2,1,3,2,2,2,-1,-1,-1,1846,2415,803,3672,0,2415,5033,803,2531,1
16377,30000,2,2,1,5,2,2,3,2,2,2,10509,11747,12305,2700,0,0,1100,0,1100,1
16378,170000,2,1,1,4,0,0,0,0,0,0,118379,123629,123794,4294,4428,4326,4154,4345,9098,0
16379,110000,2,1,1,4,0,0,0,0,0,0,47021,51132,53192,2000,2000,2500,2500,2000,3000,0
16380,30000,2,3,1,5,1,2,2,2,2,2,29201,29929,28117,2000,1700,954,0,2253,1106,1
16381,90000,2,1,2,3,0,0,0,2,2,2,33035,38240,39725,2000,2500,3000,0,3000,2000,1
16382,50000,2,2,2,4,0,0,0,0,0,0,50531,35038,27872,2504,1815,2389,3003,2800,2504,1
16383,120000,2,1,1,3,-1,2,2,-2,-1,0,536,-442,406,0,0,0,1500,0,0,1
16384,20000,2,3,2,5,1,2,0,0,0,0,18505,18917,17144,0,1800,1600,400,0,0,0
16385,220000,2,1,1,4,-1,-1,-1,-1,-1,-1,316,316,316,316,396,316,32816,316,316,0
16386,230000,2,2,1,4,-2,-2,-2,-2,-2,-2,390,390,4234,390,390,390,1240,4234,2970,0
16387,160000,2,1,2,2,-1,-1,2,-1,0,-1,1116,1852,3542,2599,0,1852,0,3542,0,1
16388,450000,2,2,1,3,0,0,0,0,0,0,87836,34079,59829,6000,6000,10000,15000,35000,115000,0
16389,390000,2,1,1,5,-1,-1,-1,-1,0,0,6570,18692,8590,2287,0,18692,1000,172,4801,0
16390,90000,2,2,2,2,1,2,2,2,0,0,34954,36641,38011,0,4000,0,1326,1547,3000,0
16391,60000,2,2,1,3,0,0,0,0,0,0,56038,44057,28086,1911,1879,1500,1000,1019,1500,1
16392,180000,2,2,1,3,0,-1,-1,-1,-1,-1,3359,2000,19726,4060,0,2200,0,19726,0,1
16393,80000,2,3,1,4,-1,0,0,0,0,0,7111,15274,13318,6500,5000,4025,8000,5000,2000,0
16394,180000,2,2,2,4,-1,-1,-1,-1,-1,0,543,12532,390,0,3212,12532,655,157,2063,0
16395,320000,2,2,1,5,-1,-1,-1,-1,0,-1,545,18428,9416,5590,8489,18443,0,9416,2328,0
16396,320000,2,1,2,3,0,0,0,0,0,0,29026,19370,3788,5000,5018,1000,3000,0,7013,0
16397,100000,2,2,1,4,2,0,0,0,0,0,95893,66046,45833,3552,2617,2098,1916,1707,1732,0
16398,20000,2,3,1,4,0,0,0,0,0,0,18650,17496,18783,1300,1300,1280,1000,1000,1107,0
16399,140000,2,3,2,3,-1,-1,-1,-1,-1,-1,316,151,574,0,2549,151,0,574,918,0
16400,100000,2,3,2,4,-1,-1,-1,-1,-1,-1,1130,660,3170,600,0,660,2030,3170,1152,0
16401,10000,2,3,2,4,2,2,2,2,2,2,10422,11153,10126,0,2500,1000,400,0,672,1
16402,30000,2,2,1,3,0,0,0,2,0,0,23309,27149,28215,2000,2500,1500,1200,1142,1600,0
16403,50000,2,3,1,4,0,0,0,0,0,0,38506,25145,17901,2008,3000,2000,1000,1000,1000,0
16404,20000,2,2,1,4,0,0,0,0,2,0,12346,27524,15261,1500,2000,2500,500,2000,5000,0
16405,200000,2,2,2,2,1,-2,-1,-1,-2,-2,0,0,0,0,500,0,0,0,0,0
16406,320000,2,2,1,2,0,0,0,-2,-1,0,44312,-2793,25198,3000,23,0,23381,5000,5000,1
16407,360000,2,2,2,3,-1,-1,-1,-1,-1,-1,1066,1142,1401,0,878,1142,926,1401,938,1
16408,200000,2,1,1,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1562,0
16409,140000,2,3,1,3,0,0,0,0,0,0,138375,142002,94006,5000,8000,6314,3200,6400,2100,0
16410,420000,2,1,2,2,0,0,0,0,-1,0,127901,36614,209508,3900,5000,5000,208821,9508,32258,0
16411,150000,2,1,2,3,0,0,2,0,0,0,20755,24908,0,4938,0,1200,507,0,0,0
16412,200000,2,2,2,3,0,0,0,0,0,0,14956,5418,5741,5000,1155,1000,103,1000,109,0
16413,230000,2,2,1,4,-1,-1,-2,-2,-2,-2,3210,0,0,0,0,0,0,0,0,0
16414,30000,2,2,1,3,0,0,0,0,0,2,18971,22537,25128,2000,2000,1500,2000,1500,0,0
16415,30000,2,2,1,4,0,0,0,0,0,0,39745,27379,4721,1522,1800,1222,1500,1000,0,0
16416,50000,2,1,2,3,1,2,2,2,2,2,18992,20136,21315,1500,1500,0,2000,0,1000,0
16417,410000,2,1,1,4,-2,-2,-2,-2,-2,-2,-1,-2506,-2506,1734,2506,0,0,0,0,0
16418,280000,2,2,2,4,0,0,0,0,0,0,273535,131471,139471,12000,7300,5000,6000,7000,6000,0
16419,200000,2,2,1,5,0,0,0,0,0,0,47403,26302,12460,1550,1503,5000,3000,1000,5000,0
16420,270000,2,1,1,5,-2,-2,-2,-2,-2,-2,1526,0,0,0,0,0,0,0,0,0
16421,320000,2,1,2,2,-1,-1,-1,0,0,-1,20488,89714,6103,18615,42067,30014,39515,6110,11611,0
16422,60000,2,2,1,2,0,0,0,0,0,0,57199,36695,37307,2491,1669,1805,1263,1439,1408,0
16423,130000,2,2,1,3,0,0,0,0,0,0,125989,127677,127318,6500,6500,6201,5000,5500,5100,0
16424,30000,2,3,1,6,0,0,0,0,2,0,24285,29307,30378,1500,2000,2800,0,2300,2500,1
16425,200000,2,3,1,6,0,0,0,0,0,0,162296,100175,87086,13000,6900,4200,3000,3200,6000,0
16426,170000,2,2,1,6,-1,-1,-1,-1,-1,-1,3022,3798,4362,2751,4592,3798,8774,4362,12114,0
16427,80000,2,4,1,6,2,0,0,0,0,0,115027,118100,54509,6000,5500,4356,3000,2100,5000,0
16428,500000,2,1,2,6,-2,-2,-2,-2,-2,-2,0,0,706,0,0,0,0,706,18115,0
16429,50000,2,3,1,5,0,-1,-1,-1,-1,0,1091,390,390,390,1554,390,780,0,390,0
16430,90000,2,2,1,6,0,0,-1,0,0,2,72840,17405,19655,0,13009,4627,3000,0,3000,0
16431,350000,2,4,1,6,0,0,0,0,0,0,136293,98404,102465,4846,5577,3488,3417,3536,3707,0
16432,110000,2,3,2,6,2,2,2,0,0,0,32085,29291,23170,3393,0,1600,1000,1000,1360,0
16433,120000,2,3,2,6,2,0,-1,0,0,0,149301,120047,79613,3000,125000,4065,4000,3000,3000,1
16434,30000,2,3,1,6,0,0,0,0,0,0,10682,13507,14159,1200,1214,1300,500,600,2900,1
16435,30000,2,2,1,6,0,0,0,0,0,2,14495,17717,18970,1500,1500,1600,2000,0,1500,1
16436,250000,2,1,1,6,-2,-2,-2,-2,-2,-2,6811,0,0,0,0,0,0,0,0,0
16437,50000,2,3,1,6,0,0,0,0,-1,2,22377,25775,540,1380,1488,1775,1080,0,540,0
16438,160000,2,3,1,6,0,0,0,0,0,0,95907,130873,135264,15325,5731,24677,5753,5325,6000,0
16439,140000,2,2,1,5,-1,-1,0,-1,-1,-1,8280,5021,6117,3147,2000,5021,2646,5541,0,1
16440,80000,2,3,1,6,1,2,0,0,0,0,52275,52959,55147,0,1883,1920,1931,2003,2046,1
16441,10000,2,3,2,6,0,-1,2,-1,-1,-2,1473,149,-797,2095,0,1000,0,2000,0,1
16442,300000,2,4,1,6,-1,2,-1,-1,-1,0,528,264,528,0,264,264,517,11,264,0
16443,90000,2,2,1,6,0,0,0,2,0,0,43439,46615,48616,2100,4200,0,2000,2000,2000,0
16444,20000,2,2,2,6,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,930,0
16445,30000,2,2,1,6,0,0,0,0,0,0,25627,28827,26199,2000,2000,1500,1000,1000,1351,0
16446,80000,2,3,2,6,0,0,0,0,0,0,46239,47620,48525,1754,2210,1700,1614,1600,1600,0
16447,20000,2,1,2,6,0,0,0,4,3,2,14034,19435,18395,1500,5000,0,0,0,3000,1
16448,20000,2,3,1,6,0,0,0,0,0,0,3580,7052,8495,1238,1300,1500,1000,1000,2500,0
16449,50000,2,2,1,6,0,0,0,0,0,0,36997,31874,29409,1607,2010,1505,1001,2007,2007,1
16450,120000,2,1,1,7,-2,-2,-2,-2,-2,-2,3956,2550,8307,0,2216,2557,9246,8307,10000,0
16451,30000,2,2,1,5,0,0,0,0,0,0,30567,29841,12250,3778,1900,1019,26,1131,1209,0
16452,30000,2,2,1,7,2,2,2,2,2,2,14909,16056,16968,1200,1600,0,1600,0,700,1
16453,80000,2,3,1,6,0,0,0,0,0,0,46777,42913,41662,5024,5014,5016,5017,5011,5014,0
16454,50000,2,2,1,6,0,0,0,2,2,0,21371,25668,25506,1376,3314,1050,0,1100,950,0
16455,80000,2,2,1,7,3,2,2,2,2,2,63995,68506,68844,3000,3000,3500,3000,300,5100,1
16456,100000,2,2,1,6,2,2,2,2,0,0,94935,96606,90228,6018,5000,0,6040,4000,15000,0
16457,30000,2,3,1,8,0,0,0,0,0,0,18563,21774,22607,1700,1700,1700,1000,1000,2000,1
16458,130000,2,1,2,6,0,0,0,0,0,0,73903,78110,86452,6000,5002,6000,5000,6000,4000,0
16459,20000,2,3,1,6,1,2,2,2,0,0,7189,9111,10508,0,1600,1000,1000,866,0,0
16460,80000,2,2,1,7,2,2,-2,-2,-2,-2,82150,0,0,0,0,0,0,0,0,1
16461,100000,2,1,1,6,0,0,0,0,0,0,94247,91143,78518,3200,3400,3700,2800,2900,3100,0
16462,20000,2,3,2,6,2,0,0,0,2,2,11545,15730,16182,1600,1542,2300,0,1400,800,1
16463,120000,2,2,1,6,0,0,0,0,0,0,138313,124458,8730,5000,6000,3000,3000,2000,73000,0
16464,50000,2,2,2,6,2,2,2,0,0,2,3914,8492,9287,3591,0,1500,1100,0,300,1
16465,80000,2,3,1,7,0,0,0,0,0,0,75662,50875,49470,3212,2106,2000,1603,1903,2006,0
16466,90000,2,3,1,6,0,0,0,0,0,0,18131,17754,11234,2301,1354,2906,370,381,376,0
16467,60000,2,3,2,5,0,0,0,0,0,0,50469,26015,19183,3329,3429,2015,2000,2004,1000,0
16468,100000,2,3,1,6,0,0,0,2,2,2,27666,30701,32645,1473,3312,0,2578,1294,0,1
16469,50000,2,2,1,6,0,0,0,0,0,0,51212,49388,47765,2070,2357,1746,1628,1520,2202,0
16470,30000,2,3,1,6,2,2,2,2,2,2,17585,19762,19680,1600,1379,1000,1000,0,1700,1
16471,240000,2,1,1,7,-1,-1,-1,-1,-1,-1,7217,6861,2729,8210,3001,6866,4681,2729,3138,0
16472,200000,2,1,1,5,0,0,0,0,0,0,101986,89550,54370,4000,3455,5000,10000,2500,2231,0
16473,130000,2,3,2,6,-1,-1,-1,-1,0,0,390,3265,7026,107767,206,3265,3000,2000,2000,0
16474,110000,2,3,1,6,0,0,0,2,2,0,101084,112290,107636,4700,11500,3925,0,5000,4100,0
16475,50000,2,2,1,6,0,0,0,2,0,0,40268,15100,8049,2000,3334,27,300,1092,400,0
16476,20000,2,3,1,7,0,0,2,2,3,4,6949,12043,14728,2000,2000,2000,2000,2000,2000,1
16477,50000,2,3,1,9,0,0,0,0,0,0,12196,17434,17822,2000,2000,2000,2000,605,1000,0
16478,80000,2,2,1,6,2,2,2,2,2,2,48298,51293,53391,2200,2100,2000,0,4200,2100,1
16479,20000,2,3,1,6,2,0,0,0,0,0,18049,16460,17650,1536,1600,1600,1500,700,2900,1
16480,20000,2,3,1,7,1,2,0,0,2,2,11276,13524,13149,0,1204,2200,500,0,700,1
16481,30000,2,3,1,6,0,0,2,0,0,2,12466,15523,18834,3086,0,1276,3223,805,0,1
16482,240000,2,4,1,7,0,0,0,0,0,0,233918,241075,132290,8357,10001,10000,10000,5000,20000,0
16483,50000,2,3,2,7,1,-2,-2,-2,-1,-1,0,0,736,0,0,0,562,736,1269,1
16484,80000,2,3,2,6,0,0,-1,-1,0,0,2315,1030,763,1400,801,1030,1000,0,0,0
16485,180000,2,1,2,7,-2,-2,-2,-2,-2,-2,0,-200,4208,0,1829,998,200,4208,0,1
16486,240000,2,3,1,6,0,0,0,0,0,0,216170,229014,182547,8000,11000,9000,7000,7000,7200,0
16487,120000,2,2,1,6,0,0,0,0,0,0,89197,83873,80597,3072,3074,2887,2774,2871,3000,0
16488,20000,1,2,2,1,2,0,0,2,0,0,19820,20200,0,2000,5000,0,0,0,0,1
16489,100000,1,2,2,3,0,0,3,2,0,0,35169,37453,0,5328,0,0,760,0,0,0
16490,30000,1,2,2,1,3,2,2,3,3,3,1050,1050,1050,0,0,0,0,0,0,1
16491,30000,1,2,2,1,0,0,2,2,2,-1,19321,25809,700,5320,0,3316,0,700,0,1
16492,50000,1,2,2,1,0,0,2,0,0,0,51083,48689,19931,3500,1000,2000,900,900,1000,0
16493,100000,1,2,2,1,0,0,0,0,0,0,67873,35518,37836,2000,1600,2000,1500,2000,2000,0
16494,80000,1,1,2,1,0,0,0,0,0,2,59976,44031,44789,2926,2550,1848,6084,38,4,0
16495,60000,2,3,1,6,-1,-1,-1,0,0,0,892,13264,18002,21690,32264,12948,0,17370,0,0
16496,120000,1,2,2,1,1,2,0,0,0,0,117160,66828,21938,70,8000,2000,1346,3000,0,1
16497,20000,1,3,2,2,0,0,0,0,0,2,3448,6574,2246,1230,1096,1344,1187,285,66,0
16498,20000,1,2,2,1,1,3,2,2,2,2,17077,19621,19022,1000,0,3300,0,1200,700,0
16499,50000,1,1,2,1,0,0,0,0,0,2,46415,19682,20452,1672,1699,1600,901,1500,7,0
16500,50000,1,2,2,1,-1,-1,-1,0,0,0,2680,45361,46029,0,45361,1800,1503,1735,1724,0
16501,50000,1,2,1,1,0,0,0,0,0,0,15524,18589,18705,1300,1310,1300,700,1000,800,1
16502,10000,1,2,2,1,-1,0,0,0,0,-2,10078,9600,0,1300,1300,1000,0,0,0,0
16503,20000,1,2,2,1,2,2,2,0,0,2,14195,15582,17385,1500,0,1500,2500,0,1500,1
16504,30000,1,2,2,1,0,0,0,0,0,0,6122,9286,9780,1300,1300,1400,500,600,600,0
16505,10000,1,3,2,1,0,0,0,0,0,-1,8525,7911,10000,1500,5000,4000,2000,22400,0,0
16506,10000,1,3,2,1,1,4,3,2,2,2,8357,7545,7993,0,0,0,1000,0,750,1
16507,150000,1,2,2,1,2,0,0,-1,0,0,17635,7474,87500,135018,3000,120000,823,80000,3684,1
16508,80000,1,2,2,1,2,0,0,2,0,0,44507,48962,49792,3000,6107,0,1675,1895,2117,1
16509,20000,1,2,2,1,0,0,0,0,0,-1,3843,4567,1035,1073,1258,1000,228,1035,0,0
16510,120000,1,1,2,1,2,-1,0,0,-2,-1,1330,1162,3443,2103,1170,1162,0,3443,0,1
16511,40000,1,1,2,1,0,0,0,0,0,-1,37412,39247,33625,2000,20000,1359,600,33625,615,0
16512,20000,1,3,2,1,3,3,2,2,2,2,15846,17542,18023,1000,1600,800,800,700,800,1
16513,100000,1,2,1,1,2,2,2,2,2,2,10618,13609,15001,2800,700,700,1300,700,700,1
16514,160000,1,1,2,1,-1,0,0,-1,-1,-1,898,1363,12455,2000,0,1363,11422,12455,24262,0
16515,20000,1,1,2,1,1,2,2,4,3,2,17375,20779,19721,0,4893,0,0,0,1000,1
16516,60000,1,2,2,1,1,2,3,2,0,0,58231,58194,35361,5000,0,198,1500,1300,2000,1
16517,150000,1,2,2,2,0,0,0,0,0,0,84034,73688,52887,5065,20028,3152,2025,5211,10061,0
16518,40000,1,2,2,1,4,3,2,3,2,2,38344,39125,40925,0,2335,1200,1225,2300,1396,1
16519,30000,1,2,2,1,0,0,0,0,0,0,25531,28359,25364,1500,1500,1450,889,920,992,0
16520,420000,1,2,2,1,1,2,2,0,0,0,390188,333210,327615,14000,15,13175,11700,11900,12140,1
16521,20000,1,2,2,1,2,3,2,0,0,2,14962,15276,18099,0,0,1900,3000,1500,0,0
16522,50000,1,2,2,1,2,2,0,0,0,-2,44630,7710,0,1200,1200,1000,0,0,0,1
16523,20000,1,2,2,1,1,2,0,0,0,0,17845,19804,18210,0,2000,1600,0,1150,2000,0
16524,20000,1,3,2,1,0,0,0,0,0,0,16973,19627,19652,1600,1357,1236,623,653,673,0
16525,20000,1,2,1,2,0,0,0,2,2,3,15226,18766,20247,2000,3300,0,2700,0,500,0
16526,300000,1,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
16527,30000,1,1,2,1,2,2,2,2,2,0,22422,26184,26099,2600,2441,820,0,851,1678,0
16528,140000,1,1,2,2,0,-1,0,0,0,0,29751,86738,37398,143713,5554,3619,3002,1940,2921,0
16529,20000,1,2,1,2,0,0,0,0,0,0,20285,19725,12559,1500,1800,1200,751,1000,0,0
16530,390000,1,1,2,2,0,0,0,0,0,0,372743,298729,133977,20008,15057,10100,10000,10000,15000,0
16531,50000,1,2,2,2,0,0,0,0,0,0,39487,33512,28144,1600,2000,6416,4406,1014,3006,0
16532,50000,1,2,2,1,-1,0,0,0,0,0,6945,4158,2133,2000,2000,1000,2000,2000,2000,0
16533,50000,1,2,1,1,0,0,0,0,0,0,48019,31368,6020,2072,1769,1003,189,120,100,0
16534,320000,1,2,2,1,0,0,0,0,0,0,303703,143976,145070,12167,8335,5113,5062,5221,5184,0
16535,280000,1,1,1,1,0,0,0,0,0,0,277815,221167,189623,12596,11320,7608,6628,7004,6902,0
16536,50000,1,1,2,1,1,2,2,2,2,2,38160,41890,41792,3000,1900,1700,1700,0,2500,1
16537,500000,1,2,2,1,0,0,0,0,0,0,126725,130136,124623,6005,6005,6094,4161,5021,4350,0
16538,200000,1,1,2,2,-1,-1,-1,-1,-1,-1,2393,1040,2031,1731,1606,1051,3574,2036,1703,0
16539,50000,1,1,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
